date,close,volume,open,high,low
2009-09-15,-164.17,17816.0,-162.93,-161.72,-165.16
2009-09-16,-164.76,13431.0,-164.56,-163.15,-166.17
2009-09-17,-164.75,16694.0,-164.73,-164.02,-165.03
2009-09-18,-166.25,18412.0,-164.73,-164.69,-166.84
2009-09-21,-164.27,26129.0,-167.34,-164.13,-168.94
2009-09-22,-161.13,40975.0,-164.5,-159.56,-164.97
2009-09-23,-164.44,21215.0,-161.06,-160.15,-164.58
2009-09-24,-167.12,18787.0,-164.58,-164.58,-168.52
2009-09-25,-164.97,18528.0,-166.84,-163.33,-166.84
2009-09-28,-165.26,13453.0,-164.88,-163.45,-165.33
2009-09-29,-166.66,15424.0,-165.33,-164.58,-167.21
2009-09-30,-164.69,12882.0,-165.34,-163.24,-166.08
2009-10-09,-162.06,12506.0,-163.23,-161.58,-163.3
2009-10-12,-163.06,8762.0,-161.58,-160.83,-163.15
2009-10-13,-163.91,10237.0,-163.82,-161.96,-164.96
2009-10-14,-165.12,37300.0,-163.48,-163.46,-166.0
2009-10-15,-167.48,28112.0,-164.68,-164.68,-168.03
2009-10-16,-168.35,27987.0,-167.5,-166.84,-168.97
2009-10-19,-166.47,43640.0,-168.18,-166.46,-169.13
2009-10-20,-164.26,40788.0,-166.31,-164.13,-167.58
2009-10-21,-167.67,38084.0,-164.58,-164.58,-167.74
2009-10-22,-169.15,36817.0,-168.26,-166.86,-169.86
2009-10-23,-168.86,46516.0,-169.15,-168.19,-169.62
2009-10-26,-170.9,45644.0,-168.36,-168.35,-171.15
2009-10-27,-171.35,25428.0,-170.9,-170.59,-171.72
2009-10-28,-170.27,19142.0,-171.27,-169.95,-171.49
2009-10-29,-171.07,20565.0,-171.04,-169.56,-171.64
2009-10-30,-170.13,27504.0,-170.22,-169.92,-171.12
2009-11-02,-168.33,32020.0,-171.34,-168.26,-171.73
2009-11-03,-168.43,20119.0,-168.34,-167.29,-169.04
2009-11-04,-166.44,33612.0,-168.44,-166.08,-169.09
2009-11-05,-166.59,20029.0,-166.47,-165.82,-167.2
2009-11-06,-167.56,26422.0,-166.0,-165.94,-168.11
2009-11-09,-168.42,18476.0,-167.56,-166.99,-168.86
2009-11-10,-168.08,32878.0,-168.02,-167.13,-169.09
2009-11-11,-165.77,42757.0,-168.23,-163.98,-168.23
2009-11-12,-163.45,42621.0,-165.75,-162.62,-165.93
2009-11-13,-161.9,50108.0,-163.38,-160.6,-164.41
2009-11-16,-157.91,41480.0,-161.67,-156.67,-161.67
2009-11-17,-157.82,29399.0,-157.82,-157.07,-161.73
2009-11-18,-160.1,16440.0,-158.71,-157.52,-160.19
2009-11-19,-160.74,17109.0,-160.01,-158.73,-161.43
2009-11-20,-161.68,23133.0,-160.8,-160.45,-161.98
2009-11-23,-159.49,35331.0,-161.5,-159.32,-161.7
2009-11-24,-160.95,43379.0,-158.65,-155.48,-161.13
2009-11-25,-157.77,32233.0,-160.9,-157.16,-160.9
2009-11-26,-161.96,26501.0,-157.15,-157.15,-162.03
2009-11-27,-164.42,24670.0,-162.09,-161.88,-164.54
2009-11-30,-157.89,43747.0,-163.09,-157.49,-164.28
2009-12-01,-155.39,39579.0,-158.76,-154.66,-159.31
2009-12-02,-156.21,20596.0,-155.39,-155.24,-157.91
2009-12-03,-157.9,25006.0,-156.32,-156.3,-159.59
2009-12-04,-160.15,31035.0,-157.9,-157.9,-161.57
2009-12-07,-155.92,45683.0,-153.31,-152.52,-157.22
2009-12-08,-157.4,26144.0,-155.89,-154.81,-158.2
2009-12-09,-158.71,17824.0,-157.82,-157.49,-159.47
2009-12-10,-157.5,16404.0,-157.81,-157.41,-159.04
2009-12-11,-157.14,16594.0,-157.06,-156.34,-158.2
2009-12-14,-157.53,21182.0,-156.69,-156.69,-158.68
2009-12-15,-158.63,20791.0,-157.44,-157.07,-159.44
2009-12-16,-161.28,32650.0,-158.65,-158.64,-161.73
2009-12-17,-163.58,27957.0,-160.74,-160.74,-163.76
2009-12-18,-164.39,18309.0,-163.83,-163.76,-165.71
2009-12-21,-162.5,18123.0,-163.83,-161.4,-163.83
2009-12-22,-163.18,16264.0,-162.19,-161.95,-164.21
2009-12-23,-162.57,20919.0,-163.2,-162.25,-163.81
2009-12-24,-158.98,38204.0,-163.08,-157.87,-163.22
2009-12-25,-160.49,31847.0,-158.98,-158.57,-161.43
2009-12-28,-160.52,27905.0,-160.68,-159.35,-161.2
2009-12-29,-159.92,21527.0,-159.71,-159.52,-160.98
2009-12-30,-161.52,48254.0,-159.71,-159.71,-162.33
2009-12-31,-160.96,29934.0,-161.4,-160.79,-161.73
2010-01-04,-160.87,44305.0,-159.32,-159.32,-161.34
2010-01-05,-161.25,31513.0,-160.08,-159.7,-161.58
2010-01-06,-163.26,39889.0,-161.58,-161.2,-163.6
2010-01-07,-165.54,48826.0,-163.26,-162.94,-166.93
2010-01-08,-166.84,36702.0,-165.33,-165.33,-168.26
2010-01-11,-167.37,24461.0,-165.63,-164.66,-167.96
2010-01-12,-164.09,31063.0,-167.25,-163.7,-167.88
2010-01-13,-167.26,37924.0,-165.34,-164.47,-167.59
2010-01-14,-161.92,46455.0,-166.84,-161.43,-166.84
2010-01-15,-160.92,45939.0,-161.94,-158.29,-161.94
2010-01-18,-160.09,21462.0,-160.83,-159.13,-160.9
2010-01-19,-161.0,17819.0,-160.08,-159.7,-161.2
2010-01-20,-163.89,20973.0,-160.89,-160.71,-163.98
2010-01-21,-163.28,17257.0,-163.94,-162.04,-164.21
2010-01-22,-165.24,25433.0,-163.38,-162.86,-166.92
2010-01-25,-163.8,23239.0,-165.45,-162.85,-166.45
2010-01-26,-163.3,32889.0,-162.13,-160.7,-164.88
2010-01-27,-165.35,19317.0,-163.81,-162.49,-165.63
2010-01-28,-161.43,30268.0,-165.44,-160.56,-165.71
2010-01-29,-161.92,37173.0,-160.86,-160.68,-162.57
2010-02-01,-161.66,29656.0,-161.67,-161.14,-163.07
2010-02-02,-163.44,15494.0,-162.33,-160.83,-163.61
2010-02-03,-163.88,23035.0,-163.67,-162.25,-165.18
2010-02-04,-161.88,22475.0,-163.91,-161.39,-164.48
2010-02-05,-159.89,26234.0,-162.62,-159.41,-163.08
2010-02-08,-159.9,31496.0,-159.89,-156.62,-160.43
2010-02-09,-159.99,14151.0,-159.32,-158.32,-160.43
2010-02-10,-159.45,6398.0,-159.32,-158.88,-160.3
2010-02-11,-158.29,14945.0,-159.47,-157.49,-159.62
2010-02-12,-158.5,9346.0,-157.84,-157.67,-159.17
2010-02-22,-161.52,12178.0,-158.57,-158.5,-161.52
2010-02-23,-163.27,23562.0,-161.39,-160.45,-164.81
2010-02-24,-162.39,9904.0,-163.26,-161.88,-164.21
2010-02-25,-162.14,15314.0,-163.15,-160.83,-163.15
2010-02-26,-163.2,10339.0,-161.59,-161.59,-163.38
2010-03-01,-163.65,21735.0,-163.49,-162.74,-163.84
2010-03-02,-164.13,17182.0,-163.37,-163.24,-164.66
2010-03-03,-164.09,14233.0,-163.84,-163.65,-164.63
2010-03-04,-164.48,14169.0,-163.82,-163.19,-165.33
2010-03-05,-165.03,9771.0,-164.47,-164.24,-165.12
2010-03-08,-165.95,23259.0,-164.97,-164.6,-166.23
2010-03-09,-165.96,12341.0,-165.93,-165.56,-166.31
2010-03-10,-165.59,11814.0,-165.88,-165.56,-166.16
2010-03-11,-166.08,13519.0,-165.44,-165.0,-166.4
2010-03-12,-166.9,12192.0,-166.07,-165.58,-167.14
2010-03-15,-169.32,15809.0,-166.9,-166.9,-169.92
2010-03-16,-169.13,7764.0,-169.32,-168.6,-169.92
2010-03-17,-167.96,18711.0,-169.1,-167.9,-169.16
2010-03-18,-169.53,14727.0,-167.9,-167.31,-170.03
2010-03-19,-169.27,13362.0,-169.18,-168.83,-169.84
2010-03-22,-169.84,23008.0,-168.91,-168.64,-170.08
2010-03-23,-170.38,18330.0,-169.98,-169.48,-170.65
2010-03-24,-168.98,20176.0,-170.16,-168.5,-170.18
2010-03-25,-169.92,9814.0,-169.16,-169.16,-169.99
2010-03-26,-168.59,20527.0,-169.71,-167.68,-169.78
2010-03-29,-167.05,31475.0,-168.56,-166.86,-169.08
2010-03-30,-168.33,19012.0,-167.02,-166.87,-168.71
2010-03-31,-169.27,14905.0,-168.36,-167.12,-169.47
2010-04-01,-168.29,23981.0,-169.26,-167.96,-169.27
2010-04-02,-173.88,154282.0,-169.84,-169.84,-174.65
2010-04-06,-174.47,53123.0,-174.42,-173.61,-174.87
2010-04-07,-174.25,41061.0,-174.45,-173.71,-174.94
2010-04-08,-175.47,32921.0,-174.23,-174.22,-175.85
2010-04-09,-176.5,54418.0,-175.84,-175.4,-177.51
2010-04-12,-177.89,38514.0,-176.45,-176.02,-178.27
2010-04-13,-175.94,54305.0,-177.81,-175.11,-178.18
2010-04-14,-175.46,46368.0,-175.2,-175.2,-177.16
2010-04-15,-177.74,40617.0,-175.36,-175.36,-178.11
2010-04-16,-177.37,29396.0,-177.75,-176.22,-178.26
2010-04-19,-178.74,41332.0,-177.35,-176.19,-178.97
2010-04-20,-180.72,49387.0,-178.86,-178.86,-183.27
2010-04-21,-177.34,63366.0,-180.74,-177.2,-182.08
2010-04-22,-176.93,37064.0,-177.84,-176.42,-178.83
2010-04-23,-180.49,66687.0,-177.35,-176.15,-181.04
2010-04-26,-185.67,107036.0,-184.12,-183.68,-185.69
2010-04-27,-188.66,58234.0,-185.7,-185.7,-188.85
2010-04-28,-189.28,26287.0,-189.38,-188.32,-190.13
2010-04-29,-187.68,34501.0,-188.95,-186.93,-188.95
2010-04-30,-191.61,85567.0,-189.8,-189.8,-192.57
2010-05-04,-191.9,23975.0,-192.39,-191.21,-193.21
2010-05-05,-190.28,33839.0,-192.53,-189.95,-192.91
2010-05-06,-192.87,28240.0,-190.13,-190.13,-192.91
2010-05-07,-190.87,31255.0,-193.88,-190.6,-194.26
2010-05-10,-188.22,66193.0,-189.38,-186.37,-189.38
2010-05-11,-188.13,33632.0,-186.68,-186.37,-188.75
2010-05-12,-188.49,21643.0,-188.41,-187.87,-190.88
2010-05-13,-187.22,27050.0,-188.45,-186.6,-188.45
2010-05-14,-187.16,18126.0,-187.21,-186.29,-187.87
2010-05-17,-191.03,17644.0,-187.35,-187.35,-191.18
2010-05-18,-190.8,26037.0,-190.88,-190.15,-193.75
2010-05-19,-191.01,10799.0,-190.5,-189.98,-192.37
2010-05-20,-189.77,22740.0,-191.29,-188.38,-191.62
2010-05-21,-187.71,27341.0,-191.33,-187.42,-192.03
2010-05-24,-186.39,29783.0,-187.13,-185.99,-187.65
2010-05-25,-189.94,22051.0,-186.67,-186.67,-190.31
2010-05-26,-189.42,11025.0,-189.75,-188.88,-190.76
2010-05-31,-189.47,23550.0,-188.25,-186.96,-189.47
2010-06-01,-188.9,23526.0,-189.56,-188.28,-190.5
2010-06-02,-187.75,21889.0,-188.95,-187.57,-189.64
2010-06-03,-187.1,24949.0,-187.13,-185.99,-188.32
2010-06-04,-184.78,30036.0,-187.17,-184.57,-187.71
2010-06-07,-182.57,38125.0,-185.62,-181.66,-186.37
2010-06-08,-183.27,14395.0,-182.57,-181.95,-184.12
2010-06-09,-182.3,18054.0,-183.2,-181.41,-183.3
2010-06-10,-182.35,11781.0,-182.31,-181.41,-182.97
2010-06-11,-184.33,19573.0,-182.19,-181.49,-184.45
2010-06-17,-186.01,12524.0,-183.97,-183.75,-186.14
2010-06-18,-189.18,20102.0,-186.36,-185.77,-190.12
2010-06-21,-187.54,18954.0,-189.07,-187.5,-189.98
2010-06-22,-189.23,20779.0,-188.43,-187.92,-189.83
2010-06-23,-189.6,12813.0,-189.38,-188.71,-189.81
2010-06-24,-190.9,24344.0,-189.44,-189.02,-191.12
2010-06-25,-190.49,19011.0,-191.03,-190.13,-191.76
2010-06-28,-192.37,14817.0,-190.73,-190.71,-192.52
2010-06-29,-193.68,27783.0,-192.0,-191.34,-194.25
2010-06-30,-192.86,17824.0,-193.88,-192.76,-194.15
2010-07-01,-193.12,7450.0,-192.49,-192.49,-193.51
2010-07-02,-192.62,16453.0,-193.47,-191.55,-193.47
2010-07-05,-193.14,14041.0,-192.62,-192.39,-194.07
2010-07-06,-191.79,15306.0,-193.07,-191.37,-193.74
2010-07-07,-192.0,8788.0,-191.79,-191.11,-192.62
2010-07-08,-191.25,8516.0,-192.16,-191.11,-192.16
2010-07-09,-189.19,27379.0,-191.05,-188.33,-191.71
2010-07-12,-189.45,17834.0,-189.39,-187.51,-189.57
2010-07-13,-190.33,7439.0,-189.43,-189.43,-191.11
2010-07-14,-189.81,9643.0,-190.44,-189.12,-190.72
2010-07-15,-188.61,18833.0,-189.61,-187.58,-189.72
2010-07-16,-187.13,32950.0,-189.31,-186.73,-189.55
2010-07-19,-185.63,19412.0,-187.7,-185.33,-187.8
2010-07-20,-185.1,26886.0,-185.49,-184.51,-186.47
2010-07-21,-184.07,24363.0,-185.1,-182.17,-185.1
2010-07-22,-184.01,16222.0,-183.38,-183.38,-184.88
2010-07-23,-181.94,38466.0,-183.84,-181.71,-183.84
2010-07-26,-181.75,22017.0,-181.94,-180.39,-182.29
2010-07-27,-180.97,25229.0,-182.4,-180.84,-182.4
2010-07-28,-180.27,27740.0,-180.52,-180.2,-181.35
2010-07-29,-182.91,45373.0,-180.27,-180.15,-183.11
